Driver,DriverNumber,LapNumber,LapTime,Stint,Compound,TyreLife,FreshTyre,Sector1Time,Sector2Time,Sector3Time,IsAccurate,PitOutTime,PitInTime,Round,EventName,LapTime_Seconds,Sector1Time_Seconds,Sector2Time_Seconds,Sector3Time_Seconds
PIA,81,56.0,0 days 00:01:15.934000,4.0,SOFT,9.0,False,0 days 00:00:21.734000,0 days 00:00:23.968000,0 days 00:00:30.232000,True,,,5,Canadian Grand Prix,75.934,21.734,23.968,30.232
PIA,81,57.0,0 days 00:01:15.655000,4.0,SOFT,10.0,False,0 days 00:00:21.480000,0 days 00:00:23.874000,0 days 00:00:30.301000,True,,,5,Canadian Grand Prix,75.655,21.48,23.874,30.301
PIA,81,58.0,0 days 00:01:16.439000,4.0,SOFT,11.0,False,0 days 00:00:22.263000,0 days 00:00:24.107000,0 days 00:00:30.069000,True,,,5,Canadian Grand Prix,76.439,22.263,24.107,30.069
PIA,81,59.0,0 days 00:01:16.208000,4.0,SOFT,12.0,False,0 days 00:00:21.638000,0 days 00:00:23.941000,0 days 00:00:30.629000,True,,,5,Canadian Grand Prix,76.208,21.638,23.941,30.629
PIA,81,60.0,0 days 00:01:17.477000,4.0,SOFT,13.0,False,0 days 00:00:23.236000,0 days 00:00:24.280000,0 days 00:00:29.961000,True,,,5,Canadian Grand Prix,77.477,23.236,24.28,29.961
PIA,81,61.0,0 days 00:01:15.456000,4.0,SOFT,14.0,False,0 days 00:00:21.695000,0 days 00:00:23.849000,0 days 00:00:29.912000,True,,,5,Canadian Grand Prix,75.456,21.695,23.849,29.912
PIA,81,62.0,0 days 00:01:16.343000,4.0,SOFT,15.0,False,0 days 00:00:22.314000,0 days 00:00:24.084000,0 days 00:00:29.945000,True,,,5,Canadian Grand Prix,76.343,22.314,24.084,29.945
PIA,81,63.0,0 days 00:01:15.883000,4.0,SOFT,16.0,False,0 days 00:00:21.763000,0 days 00:00:24.286000,0 days 00:00:29.834000,True,,,5,Canadian Grand Prix,75.883,21.763,24.286,29.834
PIA,81,64.0,0 days 00:01:15.942000,4.0,SOFT,17.0,False,0 days 00:00:21.612000,0 days 00:00:24.230000,0 days 00:00:30.100000,True,,,5,Canadian Grand Prix,75.942,21.612,24.23,30.1
PIA,81,65.0,0 days 00:01:16.575000,4.0,SOFT,18.0,False,0 days 00:00:21.780000,0 days 00:00:24.002000,0 days 00:00:30.793000,True,,,5,Canadian Grand Prix,76.575,21.78,24.002,30.793
PIA,81,66.0,0 days 00:01:18.470000,4.0,SOFT,19.0,False,0 days 00:00:21.928000,0 days 00:00:25.474000,0 days 00:00:31.068000,True,,,5,Canadian Grand Prix,78.47,21.928,25.474,31.068
BEA,87,1.0,0 days 00:01:35.294000,1.0,SOFT,6.0,False,,0 days 00:00:28.916000,0 days 00:00:32.518000,False,,,5,Canadian Grand Prix,95.294,,28.916,32.518
BEA,87,2.0,0 days 00:01:23.857000,1.0,SOFT,7.0,False,0 days 00:00:24.542000,0 days 00:00:26.874000,0 days 00:00:32.441000,True,,,5,Canadian Grand Prix,83.857,24.542,26.874,32.441
BEA,87,3.0,0 days 00:01:21.748000,1.0,SOFT,8.0,False,0 days 00:00:23.820000,0 days 00:00:26.156000,0 days 00:00:31.772000,True,,,5,Canadian Grand Prix,81.748,23.82,26.156,31.772
BEA,87,4.0,0 days 00:01:21.581000,1.0,SOFT,9.0,False,0 days 00:00:23.227000,0 days 00:00:25.608000,0 days 00:00:32.746000,True,,,5,Canadian Grand Prix,81.581,23.227,25.608,32.746
BEA,87,5.0,0 days 00:01:20.063000,1.0,SOFT,10.0,False,0 days 00:00:23.284000,0 days 00:00:25.357000,0 days 00:00:31.422000,True,,,5,Canadian Grand Prix,80.063,23.284,25.357,31.422
BEA,87,6.0,0 days 00:01:19.321000,1.0,SOFT,11.0,False,0 days 00:00:22.835000,0 days 00:00:25.361000,0 days 00:00:31.125000,True,,,5,Canadian Grand Prix,79.321,22.835,25.361,31.125
BEA,87,7.0,0 days 00:01:19.630000,1.0,SOFT,12.0,False,0 days 00:00:22.951000,0 days 00:00:25.240000,0 days 00:00:31.439000,True,,,5,Canadian Grand Prix,79.63,22.951,25.24,31.439
BEA,87,8.0,0 days 00:01:18.890000,1.0,SOFT,13.0,False,0 days 00:00:22.727000,0 days 00:00:25.066000,0 days 00:00:31.097000,True,,,5,Canadian Grand Prix,78.89,22.727,25.066,31.097
BEA,87,9.0,0 days 00:01:18.093000,1.0,SOFT,14.0,False,0 days 00:00:22.502000,0 days 00:00:24.866000,0 days 00:00:30.725000,True,,,5,Canadian Grand Prix,78.093,22.502,24.866,30.725
BEA,87,10.0,0 days 00:01:17.929000,1.0,SOFT,15.0,False,0 days 00:00:22.395000,0 days 00:00:24.819000,0 days 00:00:30.715000,True,,,5,Canadian Grand Prix,77.929,22.395,24.819,30.715
BEA,87,11.0,0 days 00:01:19.752000,1.0,SOFT,16.0,False,0 days 00:00:22.268000,0 days 00:00:25.819000,0 days 00:00:31.665000,True,,,5,Canadian Grand Prix,79.752,22.268,25.819,31.665
BEA,87,12.0,0 days 00:01:20.302000,1.0,SOFT,17.0,False,0 days 00:00:22.897000,0 days 00:00:25.397000,0 days 00:00:32.008000,True,,,5,Canadian Grand Prix,80.302,22.897,25.397,32.008
BEA,87,13.0,0 days 00:01:18.524000,1.0,SOFT,18.0,False,0 days 00:00:22.641000,0 days 00:00:24.805000,0 days 00:00:31.078000,True,,,5,Canadian Grand Prix,78.524,22.641,24.805,31.078
BEA,87,14.0,0 days 00:01:18.205000,1.0,SOFT,19.0,False,0 days 00:00:22.471000,0 days 00:00:25.032000,0 days 00:00:30.702000,True,,,5,Canadian Grand Prix,78.205,22.471,25.032,30.702
BEA,87,15.0,0 days 00:01:17.509000,1.0,SOFT,20.0,False,0 days 00:00:22.330000,0 days 00:00:24.828000,0 days 00:00:30.351000,True,,,5,Canadian Grand Prix,77.509,22.33,24.828,30.351
BEA,87,16.0,0 days 00:01:18.120000,1.0,SOFT,21.0,False,0 days 00:00:22.630000,0 days 00:00:24.800000,0 days 00:00:30.690000,True,,,5,Canadian Grand Prix,78.12,22.63,24.8,30.69
BEA,87,17.0,0 days 00:01:17.520000,1.0,SOFT,22.0,False,0 days 00:00:22.256000,0 days 00:00:24.616000,0 days 00:00:30.648000,True,,,5,Canadian Grand Prix,77.52,22.256,24.616,30.648
BEA,87,18.0,0 days 00:01:17.463000,1.0,SOFT,23.0,False,0 days 00:00:22.351000,0 days 00:00:24.563000,0 days 00:00:30.549000,True,,,5,Canadian Grand Prix,77.463,22.351,24.563,30.549
BEA,87,19.0,0 days 00:01:17.589000,1.0,SOFT,24.0,False,0 days 00:00:22.447000,0 days 00:00:24.583000,0 days 00:00:30.559000,True,,,5,Canadian Grand Prix,77.589,22.447,24.583,30.559
BEA,87,20.0,0 days 00:01:17.646000,1.0,SOFT,25.0,False,0 days 00:00:22.188000,0 days 00:00:24.906000,0 days 00:00:30.552000,True,,,5,Canadian Grand Prix,77.646,22.188,24.906,30.552
BEA,87,21.0,0 days 00:01:17.485000,1.0,SOFT,26.0,False,0 days 00:00:22.290000,0 days 00:00:24.576000,0 days 00:00:30.619000,True,,,5,Canadian Grand Prix,77.485,22.29,24.576,30.619
BEA,87,22.0,0 days 00:01:17.450000,1.0,SOFT,27.0,False,0 days 00:00:22.280000,0 days 00:00:24.658000,0 days 00:00:30.512000,True,,,5,Canadian Grand Prix,77.45,22.28,24.658,30.512
BEA,87,23.0,0 days 00:01:17.629000,1.0,SOFT,28.0,False,0 days 00:00:22.371000,0 days 00:00:24.670000,0 days 00:00:30.588000,True,,,5,Canadian Grand Prix,77.629,22.371,24.67,30.588
BEA,87,24.0,0 days 00:01:17.264000,1.0,SOFT,29.0,False,0 days 00:00:22.252000,0 days 00:00:24.704000,0 days 00:00:30.308000,True,,,5,Canadian Grand Prix,77.264,22.252,24.704,30.308
BEA,87,25.0,0 days 00:01:17.397000,1.0,SOFT,30.0,False,0 days 00:00:22.193000,0 days 00:00:24.630000,0 days 00:00:30.574000,True,,,5,Canadian Grand Prix,77.397,22.193,24.63,30.574
BEA,87,26.0,0 days 00:01:17.519000,1.0,SOFT,31.0,False,0 days 00:00:22.237000,0 days 00:00:24.633000,0 days 00:00:30.649000,True,,,5,Canadian Grand Prix,77.519,22.237,24.633,30.649
BEA,87,27.0,0 days 00:01:17.670000,1.0,SOFT,32.0,False,0 days 00:00:22.393000,0 days 00:00:24.723000,0 days 00:00:30.554000,True,,,5,Canadian Grand Prix,77.67,22.393,24.723,30.554
BEA,87,28.0,0 days 00:01:17.374000,1.0,SOFT,33.0,False,0 days 00:00:22.203000,0 days 00:00:24.684000,0 days 00:00:30.487000,True,,,5,Canadian Grand Prix,77.374,22.203,24.684,30.487
BEA,87,29.0,0 days 00:01:17.283000,1.0,SOFT,34.0,False,0 days 00:00:22.216000,0 days 00:00:24.623000,0 days 00:00:30.444000,True,,,5,Canadian Grand Prix,77.283,22.216,24.623,30.444
BEA,87,30.0,0 days 00:02:13.826000,1.0,SOFT,35.0,False,0 days 00:00:22.155000,0 days 00:00:38.091000,0 days 00:01:13.580000,False,,0 days 01:42:19.133000,5,Canadian Grand Prix,133.826,22.155,38.091,73.58
BEA,87,31.0,0 days 00:01:41.901000,2.0,MEDIUM,1.0,True,0 days 00:00:30.100000,0 days 00:00:35.204000,0 days 00:00:36.597000,False,0 days 01:43:04.080000,,5,Canadian Grand Prix,101.901,30.1,35.204,36.597
BEA,87,32.0,0 days 00:01:19.115000,2.0,MEDIUM,2.0,True,0 days 00:00:22.725000,0 days 00:00:25.205000,0 days 00:00:31.185000,True,,,5,Canadian Grand Prix,79.115,22.725,25.205,31.185
BEA,87,33.0,0 days 00:01:19.528000,2.0,MEDIUM,3.0,True,0 days 00:00:24.239000,0 days 00:00:24.827000,0 days 00:00:30.462000,True,,,5,Canadian Grand Prix,79.528,24.239,24.827,30.462
BEA,87,34.0,0 days 00:01:17.265000,2.0,MEDIUM,4.0,True,0 days 00:00:22.259000,0 days 00:00:24.527000,0 days 00:00:30.479000,True,,,5,Canadian Grand Prix,77.265,22.259,24.527,30.479
BEA,87,35.0,0 days 00:01:17.425000,2.0,MEDIUM,5.0,True,0 days 00:00:22.191000,0 days 00:00:24.825000,0 days 00:00:30.409000,True,,,5,Canadian Grand Prix,77.425,22.191,24.825,30.409
BEA,87,36.0,0 days 00:01:16.870000,2.0,MEDIUM,6.0,True,0 days 00:00:22.041000,0 days 00:00:24.428000,0 days 00:00:30.401000,True,,,5,Canadian Grand Prix,76.87,22.041,24.428,30.401
BEA,87,37.0,0 days 00:01:18.083000,2.0,MEDIUM,7.0,True,0 days 00:00:23.362000,0 days 00:00:24.512000,0 days 00:00:30.209000,True,,,5,Canadian Grand Prix,78.083,23.362,24.512,30.209
BEA,87,38.0,0 days 00:01:16.736000,2.0,MEDIUM,8.0,True,0 days 00:00:21.941000,0 days 00:00:24.510000,0 days 00:00:30.285000,True,,,5,Canadian Grand Prix,76.736,21.941,24.51,30.285
BEA,87,39.0,0 days 00:01:16.558000,2.0,MEDIUM,9.0,True,0 days 00:00:21.815000,0 days 00:00:24.351000,0 days 00:00:30.392000,True,,,5,Canadian Grand Prix,76.558,21.815,24.351,30.392
BEA,87,40.0,0 days 00:01:17.257000,2.0,MEDIUM,10.0,True,0 days 00:00:22.135000,0 days 00:00:24.554000,0 days 00:00:30.568000,True,,,5,Canadian Grand Prix,77.257,22.135,24.554,30.568
BEA,87,41.0,0 days 00:01:18.957000,2.0,MEDIUM,11.0,True,0 days 00:00:23.415000,0 days 00:00:25.211000,0 days 00:00:30.331000,True,,,5,Canadian Grand Prix,78.957,23.415,25.211,30.331
BEA,87,42.0,0 days 00:01:16.677000,2.0,MEDIUM,12.0,True,0 days 00:00:22.077000,0 days 00:00:24.256000,0 days 00:00:30.344000,True,,,5,Canadian Grand Prix,76.677,22.077,24.256,30.344
BEA,87,43.0,0 days 00:01:16.481000,2.0,MEDIUM,13.0,True,0 days 00:00:21.989000,0 days 00:00:24.253000,0 days 00:00:30.239000,True,,,5,Canadian Grand Prix,76.481,21.989,24.253,30.239
BEA,87,44.0,0 days 00:01:16.490000,2.0,MEDIUM,14.0,True,0 days 00:00:21.931000,0 days 00:00:24.270000,0 days 00:00:30.289000,True,,,5,Canadian Grand Prix,76.49,21.931,24.27,30.289
BEA,87,45.0,0 days 00:01:31.974000,2.0,MEDIUM,15.0,True,0 days 00:00:30.698000,0 days 00:00:30.527000,0 days 00:00:30.749000,False,,,5,Canadian Grand Prix,91.974,30.698,30.527,30.749
BEA,87,46.0,0 days 00:01:16.852000,2.0,MEDIUM,16.0,True,0 days 00:00:22.105000,0 days 00:00:24.399000,0 days 00:00:30.348000,True,,,5,Canadian Grand Prix,76.852,22.105,24.399,30.348
BEA,87,47.0,0 days 00:01:16.695000,2.0,MEDIUM,17.0,True,0 days 00:00:21.942000,0 days 00:00:24.407000,0 days 00:00:30.346000,True,,,5,Canadian Grand Prix,76.695,21.942,24.407,30.346
BEA,87,48.0,0 days 00:01:16.592000,2.0,MEDIUM,18.0,True,0 days 00:00:21.923000,0 days 00:00:24.411000,0 days 00:00:30.258000,True,,,5,Canadian Grand Prix,76.592,21.923,24.411,30.258
BEA,87,49.0,0 days 00:01:17.743000,2.0,MEDIUM,19.0,True,0 days 00:00:22.046000,0 days 00:00:24.355000,0 days 00:00:31.342000,True,,,5,Canadian Grand Prix,77.743,22.046,24.355,31.342
BEA,87,50.0,0 days 00:01:16.581000,2.0,MEDIUM,20.0,True,0 days 00:00:22.022000,0 days 00:00:24.357000,0 days 00:00:30.202000,True,,,5,Canadian Grand Prix,76.581,22.022,24.357,30.202
BEA,87,51.0,0 days 00:01:32.476000,2.0,MEDIUM,21.0,True,0 days 00:00:21.873000,0 days 00:00:24.483000,0 days 00:00:46.120000,False,,,5,Canadian Grand Prix,92.476,21.873,24.483,46.12
BEA,87,52.0,0 days 00:01:38.186000,2.0,MEDIUM,22.0,True,0 days 00:00:25.845000,0 days 00:00:33.665000,0 days 00:00:38.676000,False,,,5,Canadian Grand Prix,98.186,25.845,33.665,38.676
BEA,87,53.0,0 days 00:01:18.029000,2.0,MEDIUM,23.0,True,0 days 00:00:22.772000,0 days 00:00:24.755000,0 days 00:00:30.502000,True,,,5,Canadian Grand Prix,78.029,22.772,24.755,30.502
BEA,87,54.0,0 days 00:01:16.912000,2.0,MEDIUM,24.0,True,0 days 00:00:22.100000,0 days 00:00:24.464000,0 days 00:00:30.348000,True,,,5,Canadian Grand Prix,76.912,22.1,24.464,30.348
BEA,87,55.0,0 days 00:01:16.488000,2.0,MEDIUM,25.0,True,0 days 00:00:21.875000,0 days 00:00:24.297000,0 days 00:00:30.316000,True,,,5,Canadian Grand Prix,76.488,21.875,24.297,30.316
BEA,87,56.0,0 days 00:01:16.293000,2.0,MEDIUM,26.0,True,0 days 00:00:21.913000,0 days 00:00:24.207000,0 days 00:00:30.173000,True,,,5,Canadian Grand Prix,76.293,21.913,24.207,30.173
BEA,87,57.0,0 days 00:01:16.270000,2.0,MEDIUM,27.0,True,0 days 00:00:21.823000,0 days 00:00:24.353000,0 days 00:00:30.094000,True,,,5,Canadian Grand Prix,76.27,21.823,24.353,30.094
BEA,87,58.0,0 days 00:01:17.322000,2.0,MEDIUM,28.0,True,0 days 00:00:21.939000,0 days 00:00:24.368000,0 days 00:00:31.015000,True,,,5,Canadian Grand Prix,77.322,21.939,24.368,31.015
BEA,87,59.0,0 days 00:01:16.750000,2.0,MEDIUM,29.0,True,0 days 00:00:22.063000,0 days 00:00:24.446000,0 days 00:00:30.241000,True,,,5,Canadian Grand Prix,76.75,22.063,24.446,30.241
BEA,87,60.0,0 days 00:01:16.503000,2.0,MEDIUM,30.0,True,0 days 00:00:21.966000,0 days 00:00:24.298000,0 days 00:00:30.239000,True,,,5,Canadian Grand Prix,76.503,21.966,24.298,30.239
BEA,87,61.0,0 days 00:01:16.572000,2.0,MEDIUM,31.0,True,0 days 00:00:21.871000,0 days 00:00:24.413000,0 days 00:00:30.288000,True,,,5,Canadian Grand Prix,76.572,21.871,24.413,30.288
BEA,87,62.0,0 days 00:01:16.663000,2.0,MEDIUM,32.0,True,0 days 00:00:21.894000,0 days 00:00:24.430000,0 days 00:00:30.339000,True,,,5,Canadian Grand Prix,76.663,21.894,24.43,30.339
BEA,87,63.0,0 days 00:01:16.376000,2.0,MEDIUM,33.0,True,0 days 00:00:21.857000,0 days 00:00:24.237000,0 days 00:00:30.282000,True,,,5,Canadian Grand Prix,76.376,21.857,24.237,30.282
BEA,87,64.0,0 days 00:01:16.002000,2.0,MEDIUM,34.0,True,0 days 00:00:21.687000,0 days 00:00:24.222000,0 days 00:00:30.093000,True,,,5,Canadian Grand Prix,76.002,21.687,24.222,30.093
BEA,87,65.0,0 days 00:01:16.189000,2.0,MEDIUM,35.0,True,0 days 00:00:21.844000,0 days 00:00:24.237000,0 days 00:00:30.108000,True,,,5,Canadian Grand Prix,76.189,21.844,24.237,30.108
BEA,87,66.0,0 days 00:01:16.015000,2.0,MEDIUM,36.0,True,0 days 00:00:21.740000,0 days 00:00:24.207000,0 days 00:00:30.068000,True,,,5,Canadian Grand Prix,76.015,21.74,24.207,30.068
BEA,87,67.0,0 days 00:01:16.048000,2.0,MEDIUM,37.0,True,0 days 00:00:21.737000,0 days 00:00:24.172000,0 days 00:00:30.139000,True,,,5,Canadian Grand Prix,76.048,21.737,24.172,30.139
NOR,1,1.0,0 days 00:01:30.629000,1.0,MEDIUM,1.0,True,,0 days 00:00:39.379000,0 days 00:00:21.696000,False,,,6,Monaco Grand Prix,90.629,,39.379,21.696
NOR,1,2.0,0 days 00:01:20.684000,1.0,MEDIUM,2.0,True,0 days 00:00:21.738000,0 days 00:00:37.534000,0 days 00:00:21.412000,True,,,6,Monaco Grand Prix,80.684,21.738,37.534,21.412
NOR,1,3.0,0 days 00:01:20.195000,1.0,MEDIUM,3.0,True,0 days 00:00:21.482000,0 days 00:00:37.614000,0 days 00:00:21.099000,True,,,6,Monaco Grand Prix,80.195,21.482,37.614,21.099
NOR,1,4.0,0 days 00:01:19.491000,1.0,MEDIUM,4.0,True,0 days 00:00:21.206000,0 days 00:00:37.169000,0 days 00:00:21.116000,True,,,6,Monaco Grand Prix,79.491,21.206,37.169,21.116
NOR,1,5.0,0 days 00:01:18.988000,1.0,MEDIUM,5.0,True,0 days 00:00:20.871000,0 days 00:00:36.960000,0 days 00:00:21.157000,True,,,6,Monaco Grand Prix,78.988,20.871,36.96,21.157
NOR,1,6.0,0 days 00:01:18.233000,1.0,MEDIUM,6.0,True,0 days 00:00:20.752000,0 days 00:00:36.693000,0 days 00:00:20.788000,True,,,6,Monaco Grand Prix,78.233,20.752,36.693,20.788
NOR,1,7.0,0 days 00:01:18.243000,1.0,MEDIUM,7.0,True,0 days 00:00:20.606000,0 days 00:00:36.680000,0 days 00:00:20.957000,True,,,6,Monaco Grand Prix,78.243,20.606,36.68,20.957
NOR,1,8.0,0 days 00:01:18.079000,1.0,MEDIUM,8.0,True,0 days 00:00:20.598000,0 days 00:00:36.576000,0 days 00:00:20.905000,True,,,6,Monaco Grand Prix,78.079,20.598,36.576,20.905
NOR,1,9.0,0 days 00:01:18.059000,1.0,MEDIUM,9.0,True,0 days 00:00:20.876000,0 days 00:00:36.456000,0 days 00:00:20.727000,True,,,6,Monaco Grand Prix,78.059,20.876,36.456,20.727
NOR,1,10.0,0 days 00:01:18.628000,1.0,MEDIUM,10.0,True,0 days 00:00:20.611000,0 days 00:00:36.654000,0 days 00:00:21.363000,True,,,6,Monaco Grand Prix,78.628,20.611,36.654,21.363
NOR,1,11.0,0 days 00:01:18.413000,1.0,MEDIUM,11.0,True,0 days 00:00:20.555000,0 days 00:00:36.981000,0 days 00:00:20.877000,True,,,6,Monaco Grand Prix,78.413,20.555,36.981,20.877
NOR,1,12.0,0 days 00:01:17.722000,1.0,MEDIUM,12.0,True,0 days 00:00:20.680000,0 days 00:00:36.379000,0 days 00:00:20.663000,True,,,6,Monaco Grand Prix,77.722,20.68,36.379,20.663
NOR,1,13.0,0 days 00:01:18.391000,1.0,MEDIUM,13.0,True,0 days 00:00:20.760000,0 days 00:00:36.899000,0 days 00:00:20.732000,True,,,6,Monaco Grand Prix,78.391,20.76,36.899,20.732
NOR,1,14.0,0 days 00:01:18.170000,1.0,MEDIUM,14.0,True,0 days 00:00:20.523000,0 days 00:00:36.851000,0 days 00:00:20.796000,True,,,6,Monaco Grand Prix,78.17,20.523,36.851,20.796
NOR,1,15.0,0 days 00:01:18.623000,1.0,MEDIUM,15.0,True,0 days 00:00:20.671000,0 days 00:00:37.009000,0 days 00:00:20.943000,True,,,6,Monaco Grand Prix,78.623,20.671,37.009,20.943
NOR,1,16.0,0 days 00:01:18.638000,1.0,MEDIUM,16.0,True,0 days 00:00:20.822000,0 days 00:00:36.824000,0 days 00:00:20.992000,True,,,6,Monaco Grand Prix,78.638,20.822,36.824,20.992
NOR,1,17.0,0 days 00:01:18.742000,1.0,MEDIUM,17.0,True,0 days 00:00:20.606000,0 days 00:00:37.153000,0 days 00:00:20.983000,True,,,6,Monaco Grand Prix,78.742,20.606,37.153,20.983
NOR,1,18.0,0 days 00:01:18.994000,1.0,MEDIUM,18.0,True,0 days 00:00:20.986000,0 days 00:00:36.999000,0 days 00:00:21.009000,True,,,6,Monaco Grand Prix,78.994,20.986,36.999,21.009
NOR,1,19.0,0 days 00:01:18.706000,1.0,MEDIUM,19.0,True,0 days 00:00:20.768000,0 days 00:00:36.957000,0 days 00:00:20.981000,True,,,6,Monaco Grand Prix,78.706,20.768,36.957,20.981
NOR,1,20.0,0 days 00:01:18.312000,1.0,MEDIUM,20.0,True,0 days 00:00:20.696000,0 days 00:00:36.744000,0 days 00:00:20.872000,True,,,6,Monaco Grand Prix,78.312,20.696,36.744,20.872
NOR,1,21.0,0 days 00:01:19.066000,1.0,MEDIUM,21.0,True,0 days 00:00:20.635000,0 days 00:00:36.935000,0 days 00:00:21.496000,True,,,6,Monaco Grand Prix,79.066,20.635,36.935,21.496
NOR,1,22.0,0 days 00:01:17.925000,1.0,MEDIUM,22.0,True,0 days 00:00:20.317000,0 days 00:00:36.612000,0 days 00:00:20.996000,True,,,6,Monaco Grand Prix,77.925,20.317,36.612,20.996
NOR,1,23.0,0 days 00:01:18.249000,1.0,MEDIUM,23.0,True,0 days 00:00:20.647000,0 days 00:00:36.713000,0 days 00:00:20.889000,True,,,6,Monaco Grand Prix,78.249,20.647,36.713,20.889
NOR,1,24.0,0 days 00:01:18.676000,1.0,MEDIUM,24.0,True,0 days 00:00:20.743000,0 days 00:00:36.994000,0 days 00:00:20.939000,True,,,6,Monaco Grand Prix,78.676,20.743,36.994,20.939
NOR,1,25.0,0 days 00:01:18.316000,1.0,MEDIUM,25.0,True,0 days 00:00:20.780000,0 days 00:00:36.744000,0 days 00:00:20.792000,True,,,6,Monaco Grand Prix,78.316,20.78,36.744,20.792
NOR,1,26.0,0 days 00:01:18.478000,1.0,MEDIUM,26.0,True,0 days 00:00:20.600000,0 days 00:00:36.848000,0 days 00:00:21.030000,True,,,6,Monaco Grand Prix,78.478,20.6,36.848,21.03
NOR,1,27.0,0 days 00:01:18.376000,1.0,MEDIUM,27.0,True,0 days 00:00:20.645000,0 days 00:00:36.776000,0 days 00:00:20.955000,True,,,6,Monaco Grand Prix,78.376,20.645,36.776,20.955
NOR,1,28.0,0 days 00:01:18.464000,1.0,MEDIUM,28.0,True,0 days 00:00:20.576000,0 days 00:00:36.746000,0 days 00:00:21.142000,True,,,6,Monaco Grand Prix,78.464,20.576,36.746,21.142
NOR,1,29.0,0 days 00:01:18.198000,1.0,MEDIUM,29.0,True,0 days 00:00:20.736000,0 days 00:00:36.722000,0 days 00:00:20.740000,True,,,6,Monaco Grand Prix,78.198,20.736,36.722,20.74
NOR,1,30.0,0 days 00:01:18.321000,1.0,MEDIUM,30.0,True,0 days 00:00:20.577000,0 days 00:00:36.833000,0 days 00:00:20.911000,True,,,6,Monaco Grand Prix,78.321,20.577,36.833,20.911
NOR,1,31.0,0 days 00:01:18.300000,1.0,MEDIUM,31.0,True,0 days 00:00:20.568000,0 days 00:00:36.845000,0 days 00:00:20.887000,True,,,6,Monaco Grand Prix,78.3,20.568,36.845,20.887
NOR,1,32.0,0 days 00:01:18.189000,1.0,MEDIUM,32.0,True,0 days 00:00:20.594000,0 days 00:00:36.761000,0 days 00:00:20.834000,True,,,6,Monaco Grand Prix,78.189,20.594,36.761,20.834
NOR,1,33.0,0 days 00:01:20.230000,1.0,MEDIUM,33.0,True,0 days 00:00:20.865000,0 days 00:00:38.298000,0 days 00:00:21.067000,True,,,6,Monaco Grand Prix,80.23,20.865,38.298,21.067
NOR,1,34.0,0 days 00:01:17.670000,1.0,MEDIUM,34.0,True,0 days 00:00:20.565000,0 days 00:00:36.469000,0 days 00:00:20.636000,True,,,6,Monaco Grand Prix,77.67,20.565,36.469,20.636
NOR,1,35.0,0 days 00:01:17.833000,1.0,MEDIUM,35.0,True,0 days 00:00:20.533000,0 days 00:00:36.554000,0 days 00:00:20.746000,True,,,6,Monaco Grand Prix,77.833,20.533,36.554,20.746
NOR,1,36.0,0 days 00:01:18.224000,1.0,MEDIUM,36.0,True,0 days 00:00:20.542000,0 days 00:00:36.866000,0 days 00:00:20.816000,True,,,6,Monaco Grand Prix,78.224,20.542,36.866,20.816
NOR,1,37.0,0 days 00:01:18.739000,1.0,MEDIUM,37.0,True,0 days 00:00:20.564000,0 days 00:00:37.024000,0 days 00:00:21.151000,True,,,6,Monaco Grand Prix,78.739,20.564,37.024,21.151
NOR,1,38.0,0 days 00:01:19.008000,1.0,MEDIUM,38.0,True,0 days 00:00:20.732000,0 days 00:00:36.970000,0 days 00:00:21.306000,True,,,6,Monaco Grand Prix,79.008,20.732,36.97,21.306
NOR,1,39.0,0 days 00:01:19.311000,1.0,MEDIUM,39.0,True,0 days 00:00:20.905000,0 days 00:00:37.081000,0 days 00:00:21.325000,True,,,6,Monaco Grand Prix,79.311,20.905,37.081,21.325
NOR,1,40.0,0 days 00:01:18.948000,1.0,MEDIUM,40.0,True,0 days 00:00:20.672000,0 days 00:00:37.148000,0 days 00:00:21.128000,True,,,6,Monaco Grand Prix,78.948,20.672,37.148,21.128
NOR,1,41.0,0 days 00:01:20.881000,1.0,MEDIUM,41.0,True,0 days 00:00:20.981000,0 days 00:00:38.093000,0 days 00:00:21.807000,True,,,6,Monaco Grand Prix,80.881,20.981,38.093,21.807
NOR,1,42.0,0 days 00:01:20.144000,1.0,MEDIUM,42.0,True,0 days 00:00:21.282000,0 days 00:00:37.697000,0 days 00:00:21.165000,True,,,6,Monaco Grand Prix,80.144,21.282,37.697,21.165
NOR,1,43.0,0 days 00:01:19.223000,1.0,MEDIUM,43.0,True,0 days 00:00:20.998000,0 days 00:00:37.437000,0 days 00:00:20.788000,True,,,6,Monaco Grand Prix,79.223,20.998,37.437,20.788
NOR,1,44.0,,1.0,MEDIUM,44.0,True,0 days 00:00:20.617000,0 days 00:00:41.184000,,False,,0 days 01:53:14.542000,6,Monaco Grand Prix,,20.617,41.184,
GAS,10,1.0,0 days 00:01:30.105000,1.0,MEDIUM,1.0,True,,0 days 00:00:39.269000,0 days 00:00:21.649000,False,,,6,Monaco Grand Prix,90.105,,39.269,21.649
GAS,10,2.0,0 days 00:01:20.715000,1.0,MEDIUM,2.0,True,0 days 00:00:21.782000,0 days 00:00:37.450000,0 days 00:00:21.483000,True,,,6,Monaco Grand Prix,80.715,21.782,37.45,21.483
